Total Venta,Fecha de Emisi√≥n (Unix Timestamp),Empresa
54550,2021-06-21 01:24:19,34
28488,2021-06-20 14:00:20,30
88520,2021-06-21 02:53:03,34
13500,2021-06-21 15:52:55,41
19243,2021-06-21 16:06:35,20
43843,2021-06-21 16:59:48,20
17924,2021-06-21 17:21:43,41
9999,2021-06-21 20:42:02,39
58084,2021-06-21 18:28:49,41
12590,2021-06-22 01:24:25,39
13000,2021-06-21 23:00:11,20
17243,2021-06-21 23:14:54,20
5980,2021-06-22 00:05:57,40
13500,2021-06-22 02:30:50,41
16788,2021-06-22 05:37:14,20
13443,2021-06-22 07:11:04,20
39198,2021-06-22 12:39:51,39
133410,2021-06-22 13:14:08,34
30720,2021-06-22 02:59:34,30
14043,2021-06-22 15:42:21,20
30648,2021-06-22 16:33:14,20
40500,2021-06-22 17:40:21,41
21888,2021-06-22 17:57:18,20
31260,2021-06-22 16:35:14,40
19599,2021-06-22 21:38:16,39
13500,2021-06-22 20:20:22,41
800,2021-06-22 20:31:30,20
32268,2021-06-22 20:42:55,41
23498,2021-06-22 23:48:07,20
58291,2021-06-23 00:53:02,41
22441,2021-06-23 01:39:39,20
13999,2021-06-23 06:33:50,39
30990,2021-06-23 10:27:48,40
110680,2021-06-23 10:35:35,40
37950,2021-06-23 13:57:15,34
16970,2021-06-23 12:18:59,40
53400,2021-06-23 15:29:01,20
111613,2021-06-23 16:52:37,41
103985,2021-06-23 16:54:05,41
81403,2021-06-23 17:09:42,16
19599,2021-06-23 20:28:28,39
76730,2021-06-23 20:18:35,34
16659,2021-06-23 23:27:07,39
41000,2021-06-23 20:45:03,20
14443,2021-06-23 20:58:34,20
13999,2021-06-24 01:29:25,39
55930,2021-06-23 22:38:02,34
28260,2021-06-23 22:55:33,34
42970,2021-06-24 00:23:48,34
41997,2021-06-24 06:52:17,39
12000,2021-06-24 13:25:31,20
30430,2021-06-24 15:33:47,41
67230,2021-06-24 15:41:56,34
53060,2021-06-24 15:56:57,34
24896,2021-06-24 16:07:48,20
27000,2021-06-24 16:34:14,41
49900,2021-06-24 16:39:30,20
17584,2021-06-24 16:44:47,41
231456,2021-06-24 16:49:30,34
88188,2021-06-24 16:56:33,16
155080,2021-06-24 17:26:46,34
29970,2021-06-24 19:29:48,34
13500,2021-06-24 19:30:36,41
43560,2021-06-24 23:04:40,34
13843,2021-06-25 00:29:01,20
67500,2021-06-25 00:42:24,41
21143,2021-06-25 00:41:29,20
20150,2021-06-24 13:02:28,30
13999,2021-06-25 07:22:40,39
16390,2021-06-25 04:33:28,41
30712,2021-06-25 11:15:08,34
63700,2021-06-25 14:38:36,20
11600,2021-06-25 17:43:30,25
85930,2021-06-25 16:45:56,34
156260,2021-06-25 18:18:04,34
23738,2021-06-25 18:31:46,20
800,2021-06-25 19:16:30,20
13999,2021-06-25 22:21:17,39
41030,2021-06-25 22:17:30,34
16000,2021-06-26 00:03:40,20
46500,2021-06-26 00:08:42,20
144890,2021-06-26 00:16:27,34
27900,2021-06-25 13:23:51,30
15580,2021-06-26 03:31:11,34
24680,2021-06-26 05:35:48,40
12960,2021-06-26 12:24:49,40
67050,2021-06-26 15:08:03,34
17243,2021-06-26 15:08:39,20
42541,2021-06-26 18:41:45,41
40085,2021-06-26 18:44:19,20
55690,2021-06-26 20:26:43,34
153340,2021-06-26 22:41:36,34
19243,2021-06-26 23:03:55,20
30724,2021-06-27 01:15:48,20
22970,2021-06-27 00:43:35,40
59887,2021-06-27 13:22:34,20
40085,2021-06-27 17:10:50,20
41034,2021-06-27 19:29:42,34
85530,2021-06-27 20:11:47,34
57000,2021-06-27 20:47:09,16
41434,2021-06-27 21:12:58,20
36484,2021-06-27 21:45:32,20
59940,2021-06-27 22:09:58,34
12590,2021-06-28 04:11:04,39
58480,2021-06-28 01:12:27,34
83341,2021-06-28 02:26:50,34
51700,2021-06-28 03:49:37,20
36980,2021-06-28 12:17:17,40
19599,2021-06-28 17:51:30,39
139670,2021-06-28 15:15:16,34
43440,2021-06-28 15:27:01,34
55230,2021-06-28 16:45:30,34
15580,2021-06-28 20:13:04,39
16243,2021-06-28 17:42:32,20
13843,2021-06-28 18:38:13,20
12645,2021-06-28 22:02:31,39
31084,2021-06-28 19:14:29,41
8980,2021-06-28 18:35:04,40
38000,2021-06-28 23:14:49,20
74000,2021-06-28 23:24:09,20
41632,2021-06-28 23:30:04,41
47190,2021-06-28 23:59:59,34
31084,2021-06-29 00:56:15,41
128884,2021-06-29 01:25:20,34
28770,2021-06-29 02:28:24,34
3990,2021-06-29 10:58:41,40
16390,2021-06-29 14:42:57,41
92430,2021-06-29 14:52:27,34
49560,2021-06-29 15:06:11,34
22200,2021-06-29 03:18:12,30
7960,2021-06-29 13:32:18,40
47950,2021-06-29 15:40:28,40
15000,2021-06-29 18:20:35,20
54000,2021-06-29 18:34:30,41
40700,2021-06-23 10:35:35,32
46500,2021-06-29 20:33:45,20
41632,2021-06-29 20:36:47,41
102876,2021-06-23 10:35:35,32
28160,2021-06-29 21:10:19,34
55530,2021-06-29 21:11:43,34
19692,2021-06-23 10:35:35,32
78039,2021-06-29 22:10:23,16
40500,2021-06-29 22:24:37,41
83890,2021-06-29 22:39:14,34
61560,2021-06-29 22:46:18,34
13999,2021-06-30 03:32:39,39
102340,2021-06-30 00:41:45,34
17744,2021-06-30 01:10:16,20
15805,2021-06-29 13:11:35,30
13999,2021-06-30 05:36:42,39
13999,2021-06-30 06:08:02,39
13500,2021-06-30 03:40:54,41
30500,2021-06-30 04:06:08,41
58155,2021-06-30 16:11:40,41
11143,2021-06-30 17:03:47,20
27998,2021-06-30 20:58:18,39
41570,2021-06-30 18:18:01,34
13640,2021-06-30 07:04:00,30
62899,2021-06-30 19:38:32,20
29900,2021-06-30 17:41:39,40
82900,2021-06-30 19:56:39,34
13999,2021-06-30 23:03:46,39
38974,2021-06-30 20:20:21,34
109140,2021-06-30 20:43:41,34
120395,2021-06-30 21:15:06,20
63530,2021-06-30 21:50:44,34
13999,2021-07-01 01:02:07,39
53000,2021-06-30 22:05:56,20
29970,2021-06-30 23:56:48,34
121500,2021-07-01 00:10:11,41
27998,2021-07-01 04:31:15,39
78160,2021-07-01 04:12:08,34
25138,2021-07-01 13:56:18,20
25843,2021-07-01 14:15:00,20
141640,2021-07-01 15:26:20,34
32500,2021-07-01 15:39:23,20
47440,2021-07-01 17:06:40,34
18089,2021-07-01 17:44:38,41
57950,2021-07-01 18:23:31,34
27998,2021-07-01 21:27:03,39
68370,2021-07-01 19:02:40,34
35708,2021-07-01 17:21:02,32
27890,2021-07-01 19:55:22,41
45762,2021-07-01 20:36:18,41
55928,2021-07-01 22:37:22,20
54672,2021-07-01 22:42:27,20
53230,2021-07-01 23:06:57,34
85200,2021-07-01 23:35:38,34
13999,2021-07-02 04:23:19,39
72594,2021-07-02 01:31:57,16
16363,2021-07-02 01:48:52,20
54579,2021-07-02 01:50:13,16
74671,2021-07-02 03:39:53,41
26270,2021-07-02 05:51:49,34
5800,2021-07-02 15:17:42,20
22243,2021-07-02 16:02:22,20
94500,2021-07-02 17:11:48,41
27000,2021-07-02 18:09:14,41
74000,2021-06-26 17:06:25,20
13999,2021-07-02 22:07:53,39
7970,2021-07-02 18:40:45,40
24943,2021-07-02 20:38:47,20
13999,2021-07-03 01:04:35,39
60852,2021-07-02 22:21:53,34
24897,2021-07-03 00:10:36,20
14223,2021-07-03 01:34:18,20
13788,2021-07-03 02:45:01,20
37589,2021-07-03 17:37:52,20
24600,2021-07-03 17:39:59,20
19243,2021-07-03 18:21:48,20
23950,2021-07-03 16:42:19,40
36973,2021-07-03 18:41:10,20
15153,2021-07-03 22:28:12,20
44655,2021-07-03 22:47:43,41
26399,2021-07-04 03:41:20,39
147380,2021-07-04 01:03:00,34
30062,2021-07-04 01:28:35,20
53000,2021-07-04 06:27:44,20
19343,2021-07-04 15:09:25,20
50500,2021-07-05 15:47:01,20
32400,2021-07-05 15:47:22,20
21299,2021-07-04 23:12:32,20
12443,2021-07-05 15:51:06,20
35600,2021-07-05 15:51:21,20
32342,2021-07-05 15:51:31,20
20233,2021-07-05 15:52:00,20
51151,2021-07-05 16:17:14,34
163823,2021-07-05 16:17:29,34
21148,2021-07-05 16:19:37,20
35692,2021-07-05 01:30:36,32
13999,2021-07-05 20:05:31,39
13999,2021-07-05 20:18:59,39
146410,2021-07-05 17:50:14,34
13999,2021-07-05 21:06:54,39
16659,2021-07-05 21:11:19,39
114540,2021-07-05 19:50:34,34
13999,2021-07-05 23:02:23,39
27890,2021-07-05 20:00:42,41
60000,2021-07-05 20:05:36,20
27300,2021-07-05 07:58:41,30
47580,2021-07-05 20:20:47,34
50211,2021-07-05 21:54:22,34
13999,2021-07-06 01:02:56,39
33000,2021-07-05 22:29:59,20
18538,2021-07-05 22:49:17,20
32400,2021-07-05 23:53:28,20
172160,2021-07-06 01:47:29,34
54000,2021-07-06 02:40:00,41
51100,2021-07-06 02:40:10,34
15580,2021-07-06 06:38:31,39
69530,2021-07-06 03:58:43,34
53930,2021-07-06 02:20:54,40
13999,2021-07-06 18:45:47,39
13999,2021-07-06 18:53:20,39
1080915,2021-07-06 16:03:22,34
45160,2021-07-06 16:19:30,34
47043,2021-07-06 16:44:00,20
21883,2021-07-06 17:41:55,20
11980,2021-07-06 15:49:12,40
14063,2021-07-06 17:49:48,20
31580,2021-07-06 18:19:46,34
51440,2021-07-06 19:00:40,34
27998,2021-07-06 22:08:54,39
35000,2021-07-06 06:58:15,30
55200,2021-07-06 19:16:34,34
86080,2021-07-06 19:26:27,40
80743,2021-07-06 21:38:30,20
17653,2021-07-06 22:39:13,20
62561,2021-07-06 12:28:45,30
40604,2021-07-07 01:25:12,20
22401,2021-07-07 02:18:01,20
27998,2021-07-07 15:11:51,39
64000,2021-07-07 15:15:36,20
75930,2021-07-07 16:47:17,34
57342,2021-07-07 18:18:24,41
13900,2021-07-07 18:27:48,20
66000,2021-07-07 19:00:51,20
13999,2021-07-07 22:33:04,39
83187,2021-07-07 19:38:28,34
18788,2021-07-08 00:09:02,41
67004,2021-07-08 00:33:12,20
21148,2021-07-08 01:12:34,20
45833,2021-07-08 02:04:13,20
13200,2021-07-08 04:31:10,20
13843,2021-07-08 05:42:06,20
13999,2021-07-08 15:12:51,39
162850,2021-07-08 12:36:29,40
65600,2021-07-08 15:05:36,20
16343,2021-07-08 16:02:08,20
13999,2021-07-08 20:37:19,39
139840,2021-07-08 17:03:05,40
13999,2021-07-08 22:33:02,39
12980,2021-07-08 18:34:01,40
75602,2021-07-08 19:26:39,40
65100,2021-07-08 22:53:17,34
13999,2021-07-09 02:38:06,39
23443,2021-07-08 23:35:52,20
25410,2021-07-09 01:23:53,16
30132,2021-07-09 01:49:35,41
52163,2021-07-09 02:00:28,20
27552,2021-07-08 14:42:53,30
13999,2021-07-09 06:20:32,39
78301,2021-07-09 04:09:01,20
12000,2021-07-09 14:19:32,20
15580,2021-07-09 17:45:14,39
61230,2021-07-09 15:52:21,34
16500,2021-07-09 17:06:08,20
50760,2021-07-09 15:38:33,40
13843,2021-07-09 18:42:21,20
31612,2021-07-09 21:17:42,41
13999,2021-07-10 00:31:42,39
68591,2021-07-09 20:12:55,40
27998,2021-07-10 01:33:04,39
38580,2021-07-09 22:32:22,34
82050,2021-07-09 23:07:03,34
13999,2021-07-10 02:55:46,39
50280,2021-07-10 01:05:25,16
13500,2021-07-10 06:08:45,41
66000,2021-07-10 06:21:32,20
29270,2021-07-10 08:48:47,34
18112,2021-07-10 16:15:08,41
97470,2021-07-10 16:22:25,34
54000,2021-07-10 18:08:28,41
13000,2021-07-10 18:35:39,20
22570,2021-07-10 20:55:11,34
13999,2021-07-11 00:44:42,39
16243,2021-07-10 22:28:07,20
14628,2021-07-10 23:03:57,20
9990,2021-07-10 21:43:01,40
13999,2021-07-11 15:54:32,39
32342,2021-07-11 17:03:44,20
21243,2021-07-11 20:17:15,20
17513,2021-07-11 23:52:32,41
13999,2021-07-12 03:06:57,39
46740,2021-07-12 00:24:04,34
30448,2021-07-12 00:46:21,41
21243,2021-07-12 01:38:45,20
40085,2021-07-12 02:26:48,20
40500,2021-07-12 03:14:52,41
66030,2021-07-12 03:26:30,34
31655,2021-07-12 03:39:43,41
30132,2021-07-12 04:04:40,41
19243,2021-07-12 16:06:45,20
112414,2021-07-12 16:15:00,26
37570,2021-07-12 16:57:14,34
42143,2021-07-12 20:10:52,20
10143,2021-07-12 20:27:18,20
13500,2021-07-12 20:32:16,41
17570,2021-07-12 20:59:22,34
17550,2021-07-12 21:36:14,34
58400,2021-07-12 21:41:40,20
72530,2021-07-12 22:09:53,34
10243,2021-07-12 23:40:26,20
14980,2021-07-12 22:08:41,40
118290,2021-07-13 00:09:29,34
46460,2021-07-13 00:30:17,34
40750,2021-07-13 14:56:18,34
16659,2021-07-13 18:14:16,39
47968,2021-07-13 14:55:34,40
800,2021-07-13 17:17:18,20
5043,2021-07-13 17:23:11,20
64702,2021-07-13 18:14:23,20
43220,2021-07-13 19:04:59,34
97470,2021-07-13 23:51:37,34
42530,2021-07-13 23:53:22,34
15980,2021-07-14 02:16:18,34
41000,2021-07-14 03:04:19,20
82230,2021-07-14 03:17:28,34
22970,2021-07-14 03:27:16,40
43890,2021-07-14 03:58:52,40
31250,2021-07-14 11:47:32,34
26399,2021-07-14 15:50:23,39
15280,2021-07-14 13:41:30,34
91900,2021-07-14 12:20:39,40
23950,2021-07-14 13:58:28,40
19599,2021-07-14 20:45:27,39
49530,2021-07-14 18:31:32,34
114880,2021-07-14 16:44:18,40
121470,2021-07-14 19:05:52,34
54689,2021-07-14 19:23:44,20
17202,2021-07-14 21:12:04,20
61308,2021-07-14 21:36:34,41
19599,2021-07-15 01:02:44,39
13999,2021-07-15 01:47:06,39
13999,2021-07-15 03:01:36,39
27000,2021-07-15 00:19:14,41
32583,2021-07-15 01:48:50,41
54100,2021-07-15 02:43:50,20
43560,2021-07-15 14:45:17,34
53288,2021-07-15 15:17:27,16
19970,2021-07-15 13:42:14,40
22788,2021-07-15 18:15:39,20
157570,2021-07-15 19:47:52,34
20660,2021-07-15 20:22:52,34
140690,2021-07-15 20:26:49,34
29970,2021-07-15 23:00:27,34
27270,2021-07-16 00:39:25,34
13999,2021-07-16 03:52:43,39
173050,2021-07-16 01:47:59,34
21243,2021-07-16 02:56:35,20
22569,2021-07-16 02:18:42,30
19043,2021-07-16 16:04:14,20
32866,2021-07-16 21:27:43,20
39843,2021-07-16 22:03:57,20
39838,2021-07-17 00:58:29,20
11468,2021-07-17 03:20:38,16
59550,2021-07-17 17:16:36,34
68655,2021-07-17 22:57:39,20
23998,2021-07-18 05:15:41,39
14970,2021-07-18 12:36:16,40
44802,2021-07-18 15:40:05,20
15143,2021-07-18 16:34:01,20
16400,2021-07-19 17:16:40,20
10500,2021-07-19 17:48:10,20
15990,2021-07-19 16:23:24,40
57400,2021-07-19 18:37:23,20
98332,2021-07-19 19:24:27,16
10990,2021-07-19 17:51:47,40
115810,2021-07-19 20:53:59,34
33000,2021-07-19 21:06:38,20
132000,2021-07-19 21:07:06,20
800,2021-07-19 21:14:10,20
32960,2021-07-19 19:25:17,40
69332,2021-07-19 22:43:43,16
13999,2021-07-20 04:54:13,39
65550,2021-07-20 12:28:44,34
56842,2021-07-20 14:30:59,20
15263,2021-07-20 14:35:32,20
28530,2021-07-20 15:03:17,34
5980,2021-07-20 14:05:07,40
24260,2021-07-20 16:14:41,34
16659,2021-07-20 19:21:53,39
41434,2021-07-20 16:21:28,20
135150,2021-07-20 16:43:06,34
31900,2021-07-20 03:14:29,32
101164,2021-07-19 20:14:39,32
33000,2021-07-20 20:20:41,20
27998,2021-07-20 23:53:48,39
166160,2021-07-20 22:31:54,34
31201,2021-07-20 22:46:48,34
38738,2021-07-21 01:25:10,20
46600,2021-07-21 01:08:28,40
64410,2021-07-21 03:41:20,34
38060,2021-07-21 06:56:11,34
209417,2021-07-21 08:06:47,40
21788,2021-07-21 13:45:55,20
21363,2021-07-21 15:49:18,20
13788,2021-07-21 16:46:27,20
27000,2021-07-21 18:46:57,41
113340,2021-07-21 19:49:26,34
14980,2021-07-21 17:47:45,40
31280,2021-07-22 01:07:41,34
109470,2021-07-22 01:11:20,34
23440,2021-07-21 23:21:44,40
108000,2021-07-22 02:33:59,41
17000,2021-07-22 04:50:48,20
44910,2021-07-22 03:17:06,40
58676,2021-07-22 14:09:17,34
13999,2021-07-22 17:19:55,39
107780,2021-07-22 12:25:31,40
69900,2021-07-22 13:03:10,40
10990,2021-07-22 14:39:47,40
7501,2021-07-22 17:24:12,20
223050,2021-07-22 17:44:09,34
75510,2021-07-22 18:18:01,34
41000,2021-07-22 20:23:07,20
13999,2021-07-23 00:41:25,39
31980,2021-07-22 20:16:02,40
27998,2021-07-23 02:44:34,39
13999,2021-07-23 03:07:04,39
13999,2021-07-23 03:34:46,39
13999,2021-07-23 03:38:30,39
13999,2021-07-23 04:10:57,39
27998,2021-07-23 04:11:03,39
27998,2021-07-23 04:17:39,39
27998,2021-07-23 05:10:35,39
27998,2021-07-23 05:26:12,39
13999,2021-07-23 07:49:58,39
13500,2021-07-23 13:12:46,41
78990,2021-07-23 14:18:39,34
40500,2021-07-23 14:55:17,41
800,2021-07-23 15:58:37,20
16390,2021-07-23 19:20:13,25
41997,2021-07-23 19:51:41,39
72645,2021-07-23 17:03:15,34
94618,2021-07-23 18:16:19,16
13999,2021-07-23 22:47:49,39
14600,2021-07-23 20:41:15,20
44250,2021-07-23 21:09:31,34
13999,2021-07-24 01:16:51,39
27998,2021-07-24 01:19:55,39
16659,2021-07-24 02:16:09,39
27998,2021-07-24 02:17:03,39
13999,2021-07-24 03:08:52,39
27998,2021-07-24 04:25:44,39
27998,2021-07-24 04:39:13,39
13999,2021-07-24 04:45:00,39
51980,2021-07-24 00:23:30,40
13999,2021-07-24 05:27:23,39
59730,2021-07-24 02:55:08,34
16659,2021-07-24 05:55:35,39
13999,2021-07-24 06:07:57,39
13783,2021-07-24 13:13:57,20
27998,2021-07-24 16:36:44,39
9900,2021-07-24 15:59:29,20
16659,2021-07-24 21:01:08,39
13999,2021-07-24 22:01:21,39
12980,2021-07-24 17:52:08,40
27998,2021-07-24 22:55:05,39
21888,2021-07-24 20:48:39,20
13999,2021-07-25 00:08:18,39
13999,2021-07-25 01:03:28,39
70198,2021-07-24 23:25:30,20
13999,2021-07-25 03:21:14,39
16659,2021-07-25 07:09:50,39
17598,2021-07-25 16:20:07,39
13999,2021-07-25 16:44:55,39
127520,2021-07-25 17:46:28,34
13999,2021-07-25 21:04:35,39
41997,2021-07-25 22:10:47,39
18843,2021-07-25 19:42:43,20
43416,2021-07-25 21:27:29,20
50153,2021-07-26 02:15:28,34
38363,2021-07-26 03:50:30,20
18080,2021-07-26 12:55:06,34
28549,2021-07-26 14:28:02,20
13999,2021-07-26 18:42:17,39
40085,2021-07-26 16:06:40,20
13999,2021-07-26 20:08:19,39
15463,2021-07-26 17:53:09,20
45791,2021-07-26 18:15:04,41
41997,2021-07-26 22:13:16,39
28700,2021-07-26 20:34:16,20
13999,2021-07-27 00:23:05,39
13999,2021-07-27 00:46:15,39
16659,2021-07-27 00:47:22,39
22401,2021-07-26 21:54:50,20
22401,2021-07-26 23:19:10,20
24888,2021-07-27 00:39:04,20
33637,2021-07-27 02:35:24,20
107003,2021-07-27 02:40:37,20
74000,2021-07-27 03:13:41,20
57687,2021-07-27 14:08:32,34
13980,2021-07-27 12:14:52,40
156030,2021-07-27 16:30:52,34
13500,2021-07-27 16:42:58,41
5990,2021-07-27 14:41:05,40
15280,2021-07-27 17:18:14,34
33000,2021-07-27 18:47:05,20
13999,2021-07-27 22:02:52,39
27000,2021-07-27 20:50:32,41
97953,2021-07-27 20:52:10,34
16659,2021-07-28 01:19:06,39
72240,2021-07-27 22:23:32,34
85530,2021-07-27 22:30:17,34
27570,2021-07-27 23:27:04,34
38870,2021-07-28 00:04:43,34
13999,2021-07-28 03:11:59,39
34230,2021-07-28 01:19:33,34
44802,2021-07-28 02:06:34,20
50080,2021-07-28 03:19:52,34
30960,2021-07-28 03:21:44,34
21243,2021-07-28 04:07:43,20
33250,2021-07-28 15:40:43,34
27998,2021-07-28 19:48:29,39
60283,2021-07-28 17:16:09,41
37240,2021-07-28 19:09:22,34
23880,2021-07-28 19:33:31,34
11800,2021-07-28 21:58:49,20
13999,2021-07-29 04:19:25,39
28549,2021-07-29 02:20:04,20
90954,2021-07-29 02:37:32,34
13999,2021-07-29 05:46:04,39
49230,2021-07-29 02:51:03,34
13999,2021-07-29 06:09:54,39
22057,2021-07-29 03:51:25,20
101881,2021-07-29 02:08:03,40
19243,2021-07-29 05:17:10,20
63200,2021-07-29 05:38:52,34
12590,2021-07-29 16:50:33,39
29570,2021-07-29 13:51:33,34
40220,2021-07-29 15:17:49,34
29570,2021-07-29 15:37:56,34
39980,2021-07-29 13:38:54,40
50440,2021-07-29 15:54:13,34
109530,2021-07-29 16:10:00,34
258000,2021-07-29 17:12:24,32
133530,2021-07-29 19:27:41,34
800,2021-07-29 20:51:34,20
32260,2021-07-29 21:56:58,16
45164,2021-07-29 21:57:44,16
13999,2021-07-30 01:05:22,39
65459,2021-07-29 20:31:27,40
32826,2021-07-29 22:48:59,41
22401,2021-07-30 01:05:18,20
16659,2021-07-30 15:01:23,39
13999,2021-07-30 15:58:49,39
51280,2021-07-30 13:20:58,34
43260,2021-07-30 14:15:11,34
22970,2021-07-30 15:07:45,40
13999,2021-07-30 22:35:16,39
53130,2021-07-30 19:47:47,34
2990,2021-07-30 22:37:25,40
13999,2021-07-31 03:47:23,39
27998,2021-07-31 15:24:03,39
109530,2021-07-31 13:21:46,34
112510,2021-07-31 14:22:06,34
373840,2021-07-31 15:56:36,34
19599,2021-07-31 20:46:35,39
118080,2021-07-31 20:58:09,34
19000,2021-07-31 11:06:09,30
23201,2021-08-01 01:20:05,34
27998,2021-08-01 04:29:13,39
27000,2021-08-01 03:23:13,41
31560,2021-08-01 13:41:31,34
55530,2021-08-01 16:31:05,34
49930,2021-08-01 21:57:37,34
58105,2021-08-01 23:35:15,41
49060,2021-08-02 01:47:07,34
13999,2021-08-02 06:44:05,39
66710,2021-08-02 06:29:38,34
67069,2021-08-02 12:19:46,41
13999,2021-08-02 21:13:52,39
13999,2021-08-02 23:48:52,39
20950,2021-08-02 19:04:32,40
142480,2021-08-02 21:14:36,34
40500,2021-08-02 21:14:39,41
13999,2021-08-03 00:17:49,39
46130,2021-08-02 21:59:04,34
50760,2021-08-02 22:46:40,34
27000,2021-08-02 23:29:53,41
125590,2021-08-02 23:56:02,34
60338,2021-08-03 02:51:09,16
12940,2021-08-03 01:56:06,40
61900,2021-08-03 13:43:48,40
66730,2021-08-03 17:52:54,34
43240,2021-08-03 18:09:28,34
81000,2021-08-03 18:29:05,41
9950,2021-08-03 17:02:06,40
27998,2021-08-04 01:24:16,39
13999,2021-08-04 02:01:43,39
27998,2021-08-04 02:36:28,39
23940,2021-08-03 12:15:29,30
21910,2021-08-04 03:46:20,40
55930,2021-08-04 13:32:17,34
114695,2021-08-04 12:29:56,40
24990,2021-08-04 13:30:41,40
5043,2021-08-04 20:34:49,20
800,2021-08-04 20:36:55,20
16659,2021-08-04 23:58:27,39
7980,2021-08-04 19:50:06,40
27528,2021-08-04 20:03:57,40
5043,2021-08-04 23:34:58,20
5043,2021-08-04 23:38:18,20
9950,2021-08-05 03:07:50,39
4950,2021-08-05 03:46:25,39
27000,2021-08-05 01:04:34,41
33000,2021-08-05 01:36:20,20
85930,2021-08-05 00:23:25,40
17385,2021-08-05 02:40:49,20
13999,2021-08-05 06:04:31,39
28940,2021-08-05 02:53:26,40
2970,2021-08-05 09:46:34,39
45112,2021-08-05 13:29:30,41
7450,2021-08-05 17:29:29,39
13999,2021-08-05 17:29:59,39
13999,2021-08-05 17:47:18,39
241130,2021-08-05 15:37:19,34
13999,2021-08-05 20:50:09,39
72900,2021-08-05 16:15:37,40
31920,2021-08-05 16:37:56,40
18155,2021-08-05 19:14:36,41
27998,2021-08-06 00:30:34,39
32270,2021-08-05 21:54:44,34
27000,2021-08-05 22:42:44,41
105520,2021-08-05 23:52:12,16
14823,2021-08-05 22:50:59,40
14463,2021-08-06 01:42:06,20
13999,2021-08-06 04:58:12,39
30360,2021-08-06 04:40:19,34
71280,2021-08-06 13:06:45,34
13999,2021-08-06 16:48:46,39
21570,2021-08-06 14:25:42,34
13999,2021-08-06 17:44:37,39
52230,2021-08-06 15:13:02,34
3990,2021-08-06 15:14:32,48
2970,2021-08-06 18:24:47,39
25530,2021-08-06 15:34:15,34
119530,2021-08-06 16:12:55,34
27340,2021-08-06 04:17:53,30
2970,2021-08-06 19:50:20,39
151870,2021-08-06 16:12:19,40
39920,2021-08-06 16:26:44,40
5043,2021-08-06 19:28:11,20
124113,2021-08-06 20:43:15,34
72920,2021-08-06 19:52:27,40
12969,2021-08-07 01:55:00,39
31099,2021-08-07 03:13:36,20
40500,2021-08-07 04:13:33,41
6930,2021-08-07 15:44:28,39
27998,2021-08-07 20:41:41,39
27998,2021-08-07 21:00:39,39
14474,2021-08-07 19:19:31,40
14333,2021-08-08 13:49:49,20
20744,2021-08-08 15:58:54,20
60854,2021-08-08 17:54:09,41
19243,2021-08-08 19:00:59,20
18143,2021-08-08 20:01:36,20
12980,2021-08-08 18:38:50,40
40085,2021-08-09 01:00:43,20
49080,2021-08-08 23:34:18,40
26143,2021-08-09 11:18:27,20
67440,2021-08-09 12:28:37,34
179490,2021-08-09 13:19:38,34
